sqft_living,bathrooms,bedrooms,floors,yr_built,price
1880,1.75,4.0,1.5,1924,860000.0
2400,1.75,4.0,1.5,1927,389000.0
2270,1.75,3.0,1.0,1956,645000.0
1850,2.5,4.0,2.0,1981,475000.0
2160,2.75,4.0,1.0,1987,550000.0
2160,1.0,2.0,1.0,1968,305000.0
1570,1.5,2.0,1.5,1906,782000.0
1340,2.0,3.0,1.5,1923,545000.0
3002,2.5,4.0,2.0,2004,394500.0
2190,2.0,5.0,1.0,1965,600000.0
1010,1.0,2.0,1.0,1947,300000.0
2105,2.5,4.0,2.0,2003,330000.0
2430,2.25,4.0,1.5,1928,723000.0
2160,2.5,5.0,2.0,1998,480000.0
900,1.0,2.0,1.0,1946,496000.0
1820,3.0,3.0,3.0,2006,625000.0
2100,2.0,4.0,1.0,1962,475000.0
1520,2.25,3.0,2.0,1992,275250.0
1310,1.0,2.0,1.0,1980,253000.0
2190,2.5,4.0,1.0,1979,630000.0
2950,2.5,5.0,1.5,1918,660500.0
1870,1.0,5.0,1.0,1962,262000.0
1840,2.5,3.0,1.0,1978,552000.0
1500,1.0,2.0,1.0,1933,736000.0
1730,1.75,3.0,1.5,1954,355000.0
1580,1.0,3.0,1.0,1962,305000.0
1540,2.5,4.0,2.0,2014,484998.0
3390,3.5,4.0,2.0,2014,1054690.0
830,1.5,2.0,2.0,2005,334500.0
2620,2.75,4.0,2.0,2013,475000.0
2242,2.5,3.0,2.0,2014,309780.0
2890,2.5,4.0,2.0,2005,795000.0
1450,2.25,3.0,2.0,2010,274500.0
800,1.5,2.0,2.0,2008,265050.0
2280,2.5,3.0,2.0,2006,567500.0
3850,4.5,3.0,2.0,2013,915000.0
2270,2.5,5.0,2.0,1995,285000.0
2250,2.5,3.0,2.0,2000,445838.0
2600,1.75,4.0,1.0,1969,304900.0
2490,2.0,4.0,2.0,1968,940000.0
3160,2.5,4.0,2.0,1995,1127000.0
4930,4.25,4.0,2.0,2005,835000.0
1440,1.0,3.0,1.0,1967,290000.0
1770,1.75,3.0,1.0,1959,250000.0
2300,2.5,4.0,2.0,2001,342000.0
2980,2.5,4.0,2.0,1989,1012000.0
2230,2.25,4.0,1.0,1963,400000.0
1830,1.75,3.0,1.0,1950,312500.0
1740,1.0,3.0,1.0,1962,267000.0
1530,1.75,3.0,1.0,1955,575000.0
1520,1.5,3.0,1.0,1954,810000.0
3230,2.5,3.0,2.0,1945,850000.0
3620,3.25,3.0,2.0,2005,1015000.0
5070,3.75,4.0,2.0,2000,1100000.0
1570,1.75,3.0,1.0,1960,240000.0
2080,1.75,4.0,1.0,1966,198000.0
2230,2.5,4.0,1.0,1969,565000.0
2790,2.75,8.0,1.0,1977,340000.0
3150,2.5,4.0,2.0,2002,815000.0
2190,3.0,5.0,2.0,1940,588000.0
1890,2.5,4.0,2.0,1997,280500.0
1900,2.0,4.0,1.0,2004,390000.0
1930,1.5,2.0,2.0,1989,509000.0
3316,2.5,3.0,2.0,1986,490600.0
1380,1.5,3.0,1.0,1960,650000.0
2080,4.0,3.0,3.0,1997,715000.0
1240,1.0,3.0,1.5,1909,529950.0
1020,1.0,3.0,1.0,1959,265000.0
2780,2.5,3.0,1.5,1969,1140000.0
2300,2.0,3.0,1.0,1955,610000.0
2020,2.5,4.0,2.0,1943,554729.0
1840,1.75,5.0,1.0,1948,395000.0
1390,1.0,3.0,1.5,1908,341000.0
2060,2.25,4.0,1.0,1962,264500.0
2640,2.75,4.0,1.5,1963,395000.0
1980,2.25,3.0,1.0,1959,640000.0
1810,1.5,3.0,1.0,1958,430000.0
1700,2.5,4.0,1.0,1972,410000.0
1200,1.0,4.0,1.5,1923,220000.0
1350,2.75,2.0,2.0,2006,405500.0
2360,2.5,4.0,1.0,1977,633000.0
1190,1.0,2.0,1.0,1948,295950.0
4110,5.0,4.0,2.0,1978,1042031.0
2800,2.5,4.0,1.0,1970,605000.0
920,1.5,2.0,2.0,1995,255000.0
1530,1.75,3.0,2.0,1978,474000.0
860,1.0,2.0,1.0,1956,370000.0
1520,2.5,3.0,2.0,2004,288000.0
660,0.75,2.0,1.0,1912,100000.0
3580,2.5,5.0,2.0,2000,1150000.0
3000,2.25,5.0,2.0,1975,600000.0
2740,3.25,5.0,1.0,1977,515000.0
2040,2.5,4.0,2.0,1999,345000.0
2520,2.75,6.0,2.0,1954,975000.0
2470,2.0,3.0,2.0,1961,850000.0
1930,2.5,3.0,2.0,2005,439990.0
2950,2.5,3.0,2.0,2006,554950.0
2610,2.5,3.0,2.0,2001,605000.0
1630,1.75,3.0,3.0,2014,609000.0
1400,1.5,3.0,3.0,2007,425000.0
1410,1.75,2.0,1.5,2011,399900.0
4370,3.5,4.0,2.0,2008,1025000.0
2590,3.0,4.0,2.0,2014,519995.0
1300,1.5,3.0,1.0,1960,625000.0
2320,2.5,3.0,2.0,2003,600000.0
3130,3.0,4.0,1.5,1953,671000.0
1470,1.75,3.0,1.0,1984,459500.0
1540,2.5,3.0,3.0,1995,499000.0
1480,1.75,3.0,1.0,1975,395000.0
3595,2.75,5.0,2.0,2014,861990.0
1190,1.0,2.0,1.0,1981,382500.0
2340,2.25,4.0,1.0,1982,404950.0
1320,1.75,3.0,1.0,1918,530000.0
1190,1.0,2.0,1.0,1910,195000.0
2350,2.25,4.0,2.0,1977,747500.0
1100,1.0,3.0,1.0,1961,199990.0
1660,1.0,4.0,1.5,1930,548800.0
3040,3.0,4.0,1.5,1923,870000.0
1860,2.0,3.0,2.0,1908,588000.0
4100,3.25,4.0,2.0,1981,775000.0
4050,3.0,6.0,2.0,1970,670000.0
1240,2.0,2.0,2.0,1985,445000.0
2200,3.0,4.0,1.0,1960,300000.0
1680,2.25,3.0,1.0,1959,480000.0
930,1.0,3.0,1.5,1919,300000.0
1800,1.5,3.0,2.0,1931,360000.0
3000,3.5,6.0,1.0,1979,527000.0
1820,1.5,3.0,1.0,1952,875000.0
1995,2.25,4.0,2.0,1981,266000.0
3990,3.25,4.0,2.0,2004,866000.0
800,1.5,2.0,1.0,1951,335950.0
960,1.0,3.0,1.0,1967,215000.0
2286,2.5,4.0,2.0,2002,481000.0
2220,1.75,3.0,1.0,1950,320000.0
1940,1.75,3.0,1.5,1918,295000.0
1640,1.5,3.0,2.0,1908,295000.0
1120,1.0,3.0,1.0,1969,320000.0
2600,2.0,4.0,1.0,1953,780000.0
1490,2.0,3.0,2.0,1948,437500.0
1650,1.75,5.0,1.5,1902,443000.0
2400,2.5,4.0,2.0,1990,575000.0
1500,1.0,2.0,1.0,1926,245000.0
1990,2.5,3.0,2.0,1993,450000.0
1130,1.5,2.0,2.0,2009,536000.0
2030,3.25,3.0,2.0,1980,685000.0
1590,1.75,4.0,2.0,1960,373000.0
1480,1.75,3.0,1.0,1971,450000.0
2690,2.5,4.0,2.0,1985,645000.0
1390,1.0,3.0,1.0,1954,230000.0
1830,2.75,3.0,2.0,2011,593000.0
1580,2.0,2.0,1.0,1910,558000.0
2590,2.25,3.0,2.0,1984,538250.0
2510,2.5,5.0,1.0,1977,475000.0
1180,1.5,3.0,1.0,1968,209950.0
1450,2.25,3.0,2.0,1989,410000.0
2860,2.5,5.0,2.0,1958,670000.0
2760,2.75,3.0,1.0,1967,821000.0
2800,2.0,5.0,1.0,1963,665000.0
1450,2.5,3.0,2.0,2004,339000.0
2530,2.0,4.0,1.5,1910,631500.0
1640,2.0,3.0,1.0,1924,570000.0
2220,1.75,3.0,1.0,1967,437000.0
2040,2.5,3.0,2.0,1987,542500.0
1230,1.0,3.0,1.0,1967,229500.0
1060,1.0,2.0,1.0,1981,170500.0
1920,2.5,3.0,2.0,1993,391500.0
1520,2.5,3.0,2.0,2004,296475.0
3540,2.5,3.0,2.0,1989,888550.0
2250,2.0,3.0,1.5,1998,328000.0
2090,2.5,4.0,2.0,2007,300000.0
1720,2.5,3.0,2.0,2011,500000.0
1910,2.5,3.0,2.0,2014,494815.0
1601,2.5,3.0,3.0,2007,378000.0
1060,2.25,2.0,2.0,2006,505000.0
2330,2.75,4.0,2.0,2005,680000.0
2370,2.5,3.0,2.0,2014,351999.0
1420,2.5,3.0,3.0,2014,510000.0
1260,1.5,2.0,2.0,2001,374000.0
3030,2.5,3.0,2.0,2009,509900.0
1140,1.75,3.0,2.0,2014,230000.0
2820,2.5,5.0,1.0,1968,527700.0
1270,2.0,2.0,3.0,2000,438000.0
3180,2.5,3.0,2.0,1978,900000.0
2790,2.25,3.0,1.0,2006,1131000.0
2570,2.25,4.0,2.0,1980,439000.0
1080,1.0,2.0,1.0,1919,315000.0
3010,4.0,4.0,2.0,2004,765000.0
2120,2.25,3.0,1.0,1979,332000.0
1900,2.25,3.0,1.5,1969,600000.0
2860,2.5,3.0,2.0,1990,378500.0
910,1.0,3.0,1.0,1968,190000.0
2850,2.5,4.0,2.0,1987,645000.0
2560,2.5,2.0,2.0,1901,780000.0
1570,1.75,3.0,2.0,1982,370000.0
3110,3.5,4.0,2.0,1979,875000.0
4740,3.75,4.0,2.0,1991,1049000.0
1340,1.0,3.0,1.0,1955,479000.0
2600,2.25,4.0,1.0,1978,245000.0
1070,1.75,3.0,1.0,1966,542000.0
1820,2.25,3.0,2.0,1984,557500.0
1060,1.0,2.0,1.0,1924,480000.0
2220,2.25,3.0,1.0,1993,330000.0
1350,1.0,3.0,1.5,1942,160000.0
2510,2.75,5.0,1.0,1975,695500.0
2340,2.5,5.0,1.0,1967,235500.0
1060,1.0,3.0,1.0,1968,326500.0
2200,2.5,4.0,2.0,1998,300000.0
1400,1.0,3.0,1.5,1944,267000.0
1520,1.5,3.0,1.0,1959,292600.0
1810,3.0,5.0,2.0,1998,362000.0
2360,2.0,2.0,1.5,1997,1087500.0
1210,1.75,2.0,2.0,2014,357562.0
3420,2.5,3.0,1.0,1987,789900.0
1810,2.5,3.0,2.0,1992,513000.0
2760,2.25,3.0,1.0,1969,336000.0
1950,2.25,4.0,1.0,1968,560000.0
3830,2.5,3.0,2.0,1991,1150000.0
2060,2.25,4.0,1.0,1963,410000.0
1650,1.0,3.0,1.0,1954,371500.0
2100,1.75,4.0,1.0,1964,368000.0
3720,3.0,4.0,1.0,2003,650000.0
1920,2.5,4.0,2.0,1994,308950.0
1860,2.0,3.0,2.0,1998,440000.0
2290,2.5,2.0,2.0,2005,630000.0
1200,1.75,3.0,1.0,1968,228950.0
5270,3.5,4.0,2.0,2004,782000.0
1600,2.5,3.0,2.0,1992,245000.0
2560,2.5,4.0,2.0,2006,410000.0
880,1.0,2.0,1.0,1940,427550.0
1020,1.0,2.0,1.0,1939,235000.0
960,2.0,3.0,1.0,1949,210000.0
1900,2.25,4.0,1.0,1977,485000.0
1320,2.0,3.0,1.5,1920,410000.0
2230,2.75,4.0,1.0,1998,435000.0
1150,1.0,3.0,1.0,1960,300000.0
3440,3.5,4.0,2.0,2002,455000.0
1070,1.0,3.0,1.0,1949,210000.0
2250,2.75,4.0,1.5,1927,1050000.0
1910,2.5,4.0,1.0,1921,458400.0
1180,1.75,3.0,1.0,1967,390000.0
1400,1.0,3.0,1.0,1968,148226.0
3580,3.0,4.0,2.5,1991,711600.0
3176,2.75,3.0,2.0,1985,819000.0
1170,2.0,2.0,1.5,1927,613000.0
1570,2.0,2.0,1.0,2006,592350.0
1460,1.5,3.0,1.0,1966,232000.0
1140,1.75,3.0,1.0,1983,250000.0
1150,2.0,1.0,1.0,1962,115000.0
3180,2.5,4.0,1.0,1978,1115000.0
2630,2.5,4.0,2.0,1999,585000.0
1940,2.25,3.0,1.0,1987,580000.0
850,1.0,1.0,1.0,1906,165000.0
1550,2.0,3.0,1.0,1942,430000.0
2090,2.25,3.0,1.0,1961,383000.0
1320,1.0,3.0,1.5,1912,201500.0
3220,2.5,4.0,2.0,1991,690000.0
800,1.0,2.0,1.0,1953,325000.0
1660,1.75,3.0,1.0,1976,375000.0
2250,2.5,4.0,2.0,1991,600000.0
2120,2.25,3.0,1.0,1997,340000.0
2310,2.75,4.0,3.0,1979,890000.0
1920,1.75,4.0,2.0,1970,415000.0
1550,1.75,3.0,1.0,1976,255000.0
1785,2.5,2.0,2.0,1975,530000.0
1830,1.5,3.0,1.0,1962,468000.0
3500,2.75,5.0,2.0,1927,970000.0
2560,2.0,3.0,1.0,1987,599000.0
1360,1.75,4.0,1.5,1928,399500.0
810,1.0,2.0,1.0,1941,325000.0
7320,4.0,5.0,2.0,1992,1135250.0
2790,1.75,4.0,1.0,1956,568000.0
1920,1.5,2.0,1.0,1912,517000.0
2530,2.75,4.0,2.0,1997,469950.0
2050,1.75,3.0,1.0,1973,623000.0
2410,2.25,4.0,2.0,1965,720000.0
1180,1.0,3.0,1.0,1967,205000.0
630,1.0,2.0,1.0,1930,148000.0
3480,2.5,3.0,1.0,1941,950000.0
1010,1.5,3.0,1.5,1953,405000.0
1910,2.25,3.0,2.0,2009,293000.0
2490,3.5,3.0,2.0,2005,550000.0
2150,2.5,4.0,2.0,2010,435000.0
3000,2.75,4.0,2.0,2005,355000.0
2830,2.75,3.0,2.0,2012,673000.0
2680,2.5,4.0,2.0,2013,449990.0
1090,1.5,2.0,2.0,1982,249000.0
1984,2.5,4.0,1.0,1962,380000.0
3090,2.75,4.0,2.0,2010,760005.0
2610,2.5,4.0,2.0,2006,674600.0
3370,3.5,4.0,2.0,2007,812000.0
2250,2.5,4.0,2.0,2014,333490.0
1450,3.25,3.0,2.0,2013,320000.0
3130,2.5,4.0,2.0,2013,999000.0
2700,2.75,2.0,1.0,2007,810000.0
1970,2.75,5.0,1.0,1986,399950.0
1970,2.0,3.0,2.0,1929,550000.0
1950,1.5,3.0,1.0,1959,290000.0
1940,1.5,3.0,1.0,1969,232500.0
2500,2.5,3.0,2.0,1990,565000.0
2910,2.75,4.0,1.0,1957,749950.0
3350,2.5,4.0,2.0,1985,720500.0
2140,1.75,3.0,1.0,1950,507000.0
4030,4.5,5.0,2.0,2000,989000.0
1980,2.5,4.0,2.0,1974,463000.0
1460,1.5,3.0,1.0,1952,310000.0
1880,1.75,4.0,1.0,1960,284000.0
2320,1.75,3.0,2.0,1935,737500.0
2220,3.25,3.0,1.5,1929,569000.0
1410,1.0,3.0,2.0,1901,700000.0
1240,1.0,3.0,1.0,1927,660000.0
2030,2.0,4.0,2.0,1944,275000.0
4000,3.75,6.0,2.0,2004,570000.0
490,0.75,3.0,1.5,1959,150000.0
1590,2.5,3.0,2.0,2000,356000.0
2630,2.5,3.0,2.0,2001,610000.0
1350,1.75,2.0,1.0,2008,498800.0
990,1.0,3.0,1.0,1943,226550.0
3710,2.75,4.0,2.0,1999,692500.0
990,1.0,3.0,1.0,1960,250000.0
2510,2.5,4.0,2.0,2002,660000.0
800,1.0,2.0,1.0,1953,295000.0
1600,1.0,4.0,1.0,1966,154950.0
3320,3.25,5.0,2.0,1999,409124.0
1730,1.5,5.0,1.0,1962,287000.0
2000,1.75,4.0,1.0,1958,810000.0
2910,2.75,4.0,1.0,1985,525000.0
1710,1.75,4.0,1.0,1955,525000.0
1200,1.0,3.0,1.0,1954,275000.0
2600,2.5,3.0,2.0,1998,583000.0
1460,1.75,2.0,1.0,1987,237950.0
4260,3.75,4.0,2.0,2008,1065000.0
2100,2.75,4.0,1.5,1928,679000.0
1660,1.75,3.0,1.0,1980,410000.0
1450,1.0,3.0,1.0,1969,306000.0
1860,1.5,4.0,1.5,1920,215000.0
2720,2.5,4.0,2.0,1989,594950.0
1800,1.5,3.0,1.0,1966,305000.0
1320,1.0,2.0,1.0,1939,425000.0
1770,1.75,3.0,1.0,1959,215000.0
2550,2.75,5.0,1.0,1967,480000.0
2150,1.75,4.0,1.0,1966,550000.0
3020,2.5,4.0,2.0,2004,750000.0
960,1.0,3.0,1.0,1970,137124.0
2783,2.0,3.0,2.0,1910,840000.0
2250,2.0,3.0,1.0,1964,624800.0
1710,1.75,3.0,1.0,1986,630000.0
2650,2.5,3.0,1.0,1975,590000.0
1830,3.25,3.0,3.0,2014,599950.0
1460,2.5,3.0,2.0,2000,299880.0
1760,2.0,3.0,1.0,1967,400000.0
1960,2.5,3.0,2.0,2002,560000.0
2010,2.25,4.0,1.0,1979,229000.0
3670,2.5,4.0,2.0,2005,525000.0
2290,2.25,2.0,1.0,2007,737000.0
1780,2.0,3.0,1.0,1925,680000.0
3080,2.5,4.0,2.0,1997,635000.0
3360,2.5,4.0,2.0,1997,740000.0
1370,1.0,3.0,2.0,1930,335500.0
1660,2.5,4.0,1.0,1978,270000.0
4440,3.5,4.0,2.0,2003,1037000.0
2850,2.5,5.0,1.0,1925,450000.0
1530,2.5,3.0,2.0,1986,379000.0
2100,2.5,4.0,1.0,1976,468000.0
730,1.0,1.0,1.0,2008,321500.0
1920,2.25,3.0,2.0,1989,443000.0
1600,1.0,3.0,1.0,1958,340000.0
2380,2.25,4.0,2.0,1979,470000.0
2760,2.5,3.0,2.0,2002,545000.0
1840,1.5,4.0,1.5,1950,415000.0
2580,2.5,7.0,1.0,1901,599000.0
2100,1.75,4.0,1.0,1975,759000.0
1820,1.75,4.0,1.0,1926,300000.0
1550,1.5,3.0,1.0,1978,359000.0
1440,1.0,4.0,1.5,1924,550000.0
930,1.0,2.0,1.0,1940,395000.0
3560,2.5,4.0,2.0,1988,486000.0
840,1.0,2.0,1.0,1952,187000.0
4280,3.25,4.0,2.0,2002,734950.0
1500,1.5,3.0,1.0,1957,284000.0
3650,3.5,4.0,2.0,1996,696000.0
780,1.0,2.0,1.0,1918,380000.0
1600,1.0,4.0,1.5,1946,625000.0
1120,1.75,4.0,1.0,1966,252000.0
1010,1.0,2.0,1.0,1960,560000.0
1970,2.75,4.0,1.0,1961,395000.0
2230,2.5,4.0,2.0,1935,900000.0
3160,1.75,3.0,1.0,1978,625000.0
1850,1.75,3.0,1.0,1909,580000.0
1980,2.25,3.0,1.0,1963,309000.0
3360,3.5,4.0,2.0,1990,412000.0
2660,2.0,3.0,1.0,1964,495000.0
1200,1.0,3.0,1.0,1967,215000.0
2150,2.5,2.0,1.0,2010,741500.0
2820,2.75,3.0,2.0,2008,749000.0
3510,2.75,4.0,2.0,2014,659950.0
1790,2.5,3.0,2.0,2010,530000.0
2700,2.75,4.0,2.0,1910,749000.0
3730,3.25,4.0,2.0,2013,595000.0
2540,2.5,4.0,2.0,2005,487000.0
3300,2.25,4.0,3.0,2014,760000.0
2550,2.5,4.0,2.0,2009,435000.0
1390,2.25,3.0,3.0,2007,374950.0
1270,1.5,3.0,3.0,2007,440000.0
2380,2.5,4.0,2.0,2005,360000.0
3360,2.5,4.0,2.0,1994,879000.0
1240,1.0,2.0,1.0,1962,505000.0
2930,2.0,2.0,1.0,1980,545000.0
2410,2.5,2.0,1.0,1912,600000.0
2980,2.75,6.0,1.5,1916,775000.0
1950,1.75,2.0,1.0,1919,725000.0
2600,2.75,4.0,1.0,1976,610000.0
1170,1.0,4.0,1.5,1959,350000.0
1470,1.0,3.0,1.0,1953,410000.0
1840,2.0,4.0,1.0,1942,639000.0
1560,2.0,4.0,1.0,1968,439000.0
1520,1.75,4.0,1.0,1967,499950.0
2220,2.75,3.0,2.0,1914,800000.0
2800,2.5,4.0,2.0,1993,350000.0
670,1.0,2.0,1.0,1942,279000.0
1720,2.25,3.0,2.0,1983,290256.0
2110,2.5,3.0,2.0,1989,355000.0
1580,1.75,3.0,1.0,1993,263000.0
2640,2.5,6.0,2.0,1922,880000.0
2700,2.5,4.0,2.0,1998,426500.0
2820,2.5,3.0,2.0,2004,735000.0
3340,2.5,4.0,2.0,1999,720000.0
1530,2.5,3.0,2.0,1991,265000.0
3840,3.5,4.0,2.0,1998,840000.0
2320,2.0,3.0,1.0,1956,657500.0
2310,2.0,5.0,1.5,1966,850000.0
1770,2.5,3.0,3.0,2007,436110.0
3160,3.0,2.0,2.0,1993,589900.0
1620,1.5,3.0,1.0,1954,620000.0
1510,2.0,4.0,1.0,1955,254000.0
960,1.75,3.0,1.0,1962,375000.0
1740,2.25,4.0,1.0,1958,455000.0
1470,2.0,4.0,1.0,1965,445000.0
2460,2.5,4.0,2.0,1998,568500.0
1170,1.75,3.0,1.0,1962,352500.0
1210,1.75,2.0,1.0,1982,342500.0
1870,2.5,3.0,2.0,1990,299950.0
1950,2.5,3.0,2.0,2009,425000.0
2570,2.5,4.0,2.0,1990,561000.0
1460,2.0,3.0,1.0,1975,455500.0
2970,2.5,3.0,1.0,1967,400000.0
2040,2.5,4.0,2.0,1994,443500.0
3150,2.75,4.0,1.0,1965,370000.0
1820,2.25,3.0,1.0,1981,475000.0
2130,2.5,4.0,1.0,1980,580000.0
1430,1.5,3.0,1.0,1956,518000.0
2030,2.5,3.0,2.0,1991,525000.0
2000,2.75,4.0,2.0,1997,236000.0
1940,2.25,4.0,2.0,1990,278500.0
880,1.75,2.0,1.0,1945,205425.0
950,1.0,3.0,1.0,1954,248000.0
1670,2.25,3.0,2.0,2002,505000.0
2670,2.5,3.0,2.0,1989,657500.0
2700,2.5,3.0,2.0,2003,670000.0
590,1.0,1.0,1.0,1926,202000.0
2160,2.25,4.0,1.0,1966,440000.0
2700,2.5,4.0,2.0,2004,690000.0
3206,2.25,6.0,2.0,2012,375000.0
1560,1.75,3.0,1.0,1964,291000.0
1400,1.75,3.0,1.0,1957,230000.0
3090,3.25,4.0,2.0,2013,850000.0
2630,2.0,4.0,2.0,1953,84350.0
3260,2.75,4.0,1.0,1968,188000.0
780,1.0,2.0,1.0,1942,7800.0
2200,2.5,4.0,2.0,1987,237227.857143
1340,1.0,3.0,1.0,1953,117833.333333
2800,2.5,4.0,1.0,1963,744312.5
3020,3.5,3.0,2.0,1954,439333.333333
1970,2.25,3.0,1.0,1967,280000.0
1570,2.0,3.0,1.0,1952,176225.0
2280,2.5,3.0,2.0,2006,500324.0
1600,2.5,3.0,2.0,2013,444845.0
1680,3.0,3.0,3.0,2014,330000.0
1890,1.75,3.0,1.0,1966,292285.714286
520,1.0,2.0,1.0,1951,160000.0
1780,2.25,3.0,2.0,1988,274333.333333
2920,3.0,4.0,1.0,1964,537500.0
2430,2.25,3.0,1.0,1974,232333.333333
3010,2.75,3.0,2.0,2011,237333.333333
1620,1.0,3.0,1.5,1911,346750.0
2950,2.25,3.0,1.5,2006,1020000.0
1770,1.5,3.0,1.0,1959,254000.0
1830,1.0,3.0,1.0,1942,238750.0
2380,2.5,4.0,2.0,1997,268971.875
2550,2.5,4.0,1.0,1964,642000.0
3720,2.5,3.0,2.0,1982,571986.111111
1490,2.5,3.0,3.0,2004,554250.0
1590,1.5,4.0,1.0,1966,107500.0
1510,2.0,3.0,1.0,1973,300000.0
1640,2.0,3.0,1.0,1977,540833.333333
1840,2.5,4.0,2.0,2004,274750.0
1040,1.0,3.0,1.0,1959,148612.5
1250,1.0,3.0,1.0,1951,326428.571429
1530,1.0,4.0,1.5,1948,135333.333333
2110,2.5,4.0,2.0,2000,577437.5
2150,1.75,3.0,1.0,1956,440825.0
5340,3.75,5.0,2.5,1912,195000.0
2420,1.75,4.0,1.0,1979,257500.0
5010,3.25,4.0,2.0,1988,692000.0
910,1.0,2.0,1.0,1981,176400.0
2200,1.5,3.0,1.5,1932,193000.0
3430,2.5,4.0,2.0,2013,646212.5
1860,2.5,4.0,1.0,1983,268971.875
1280,1.75,3.0,1.0,1969,317061.875
1490,2.0,3.0,1.0,1990,83300.0
1310,1.0,4.0,1.5,1945,266066.666667
1980,2.5,4.0,2.0,1988,342246.428571
1720,2.25,4.0,1.0,1973,240015.333333
1370,2.0,3.0,1.0,1964,83300.0
4060,3.0,4.0,1.0,1989,316850.0
1960,2.5,4.0,2.0,2001,259585.571429
1720,2.5,4.0,1.0,1961,328211.904762
2740,2.5,4.0,2.0,1990,673476.818182
1870,2.5,3.0,2.0,2003,425000.0
720,1.0,2.0,1.0,1942,127160.0
2180,2.25,3.0,2.0,1986,341750.0
1430,1.5,3.0,1.0,1953,178650.0
780,1.0,2.0,1.0,1948,87500.0
1180,1.0,3.0,1.5,1946,282508.888889
1300,2.0,3.0,1.0,1993,450385.714286
4260,3.0,4.0,2.0,2000,435000.0
2050,1.75,2.0,1.0,1950,532500.0
2930,1.75,3.0,1.0,1993,408900.0
1500,1.0,2.0,1.5,1928,156766.666667
5960,3.5,5.0,2.0,1984,452500.0
810,1.0,2.0,1.0,1919,308830.769231
2320,2.75,4.0,2.0,2012,484991.666667
1090,1.0,2.0,1.0,1942,287919.782609
1000,1.0,2.0,1.0,1942,247875.0
2260,2.5,3.0,2.0,1994,309487.5
1290,1.0,4.0,1.5,1957,173666.666667
2120,2.0,3.0,1.0,1991,237481.25
1490,2.25,3.0,2.0,2009,326983.333333
2310,2.5,4.0,2.0,2013,790000.0
1840,2.5,3.0,1.0,1926,678333.333333
2910,2.75,5.0,1.0,1977,542804.75
3270,2.75,4.0,2.0,2014,723243.75
3040,2.75,5.0,2.0,1993,667781.25
1200,1.0,3.0,1.0,1969,108333.333333
2290,2.25,4.0,2.0,1958,535000.0
2580,2.0,4.0,1.0,1950,596165.428571
1590,1.75,3.0,1.5,1926,269187.5
1040,1.0,3.0,2.0,1942,148612.5
2670,2.75,5.0,2.0,2014,341166.666667
1540,1.0,4.0,1.5,1923,132500.0
3370,2.75,4.0,2.0,1991,557125.0
1730,1.75,3.0,1.0,1972,228944.444444
1640,2.5,3.0,2.0,1992,592105.714286
2980,2.25,4.0,1.5,1935,535000.0
1330,2.0,3.0,1.0,1969,420642.857143
2192,2.25,4.0,2.0,2006,132250.0
2068,2.5,4.0,2.0,1976,237227.857143
1980,1.75,3.0,1.0,1910,440825.0
890,1.0,2.0,1.0,1923,423050.925926
3080,2.5,3.0,2.0,1990,315368.7
2070,2.25,4.0,2.0,1977,417985.714286
3010,2.75,4.0,2.0,2014,723243.75
2030,2.0,4.0,1.0,1976,259950.0
2340,2.75,3.0,1.0,1972,237333.333333
2340,2.5,3.0,2.0,1995,426090.0
1470,1.0,2.0,1.0,1941,458663.888889
3700,2.5,4.0,1.0,1988,812650.0
1200,1.0,4.0,1.5,1944,135333.333333
1590,1.75,3.0,1.5,1938,387884.615385
3690,3.5,5.0,2.0,2006,437500.0
2480,2.5,3.0,2.0,2000,641633.333333
2683,2.5,4.0,2.0,1987,681965.78125
1100,1.0,2.0,1.0,1947,229629.5
2210,2.5,3.0,1.0,1966,210614.285714
2420,3.25,4.0,1.5,1911,790000.0
1240,3.5,3.0,2.0,2008,435500.0
2300,2.5,3.0,1.5,1930,738190.857143
1760,1.75,3.0,1.0,1967,497333.333333
2020,2.0,3.0,1.0,1957,300000.0
2500,3.25,4.0,1.5,1926,1036200.0
760,1.0,2.0,1.5,1947,163785.714286
1580,1.75,4.0,1.0,1947,351250.0
2670,2.5,3.0,2.0,2003,645325.0
1140,1.0,3.0,1.0,1943,171224.8
2750,2.75,3.0,1.0,1978,540000.0
1570,2.0,3.0,2.0,1971,233166.666667
1160,1.75,3.0,1.0,1976,329333.333333
2110,2.25,3.0,1.0,1973,225279.428571
1270,2.5,3.0,2.0,2004,331366.666667
3250,2.5,4.0,2.0,2009,460886.923077
940,1.0,2.0,1.0,1910,337945.75
1130,1.0,3.0,1.0,1958,243069.230769
3210,2.5,4.0,2.0,1995,690408.62069
2650,2.5,3.0,2.0,1994,592105.714286
1150,1.75,3.0,1.0,1983,220083.333333
3910,3.0,3.0,2.0,1985,280000.0
3490,2.5,4.0,2.0,2003,297857.142857
3330,3.0,5.0,2.0,1977,950833.333333
1940,1.0,4.0,1.5,1947,323833.333333
1800,2.5,3.0,2.0,2011,309000.0
1880,1.75,3.0,1.0,1985,248400.0
2870,2.25,4.0,1.5,1905,994500.0
3390,2.5,5.0,1.0,1978,288500.0
880,1.0,2.0,1.0,1950,379509.166667
2550,1.0,2.0,1.0,1958,180785.714286
3160,2.5,4.0,2.0,1965,950100.0
